"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/10/2018","482011035","1","7.8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/11/2018","482011035","1","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/12/2018","482011035","1","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/13/2018","482011035","1","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/14/2018","482011035","1","9.1","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/15/2018","482011035","1","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/16/2018","482011035","1","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/17/2018","482011035","1","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/18/2018","482011035","1","14.5","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/19/2018","482011035","1","11.7","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/20/2018","482011035","1","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/21/2018","482011035","1","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/22/2018","482011035","1","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/23/2018","482011035","1","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/24/2018","482011035","1","10.3","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/25/2018","482011035","1","12.8","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/26/2018","482011035","1","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/27/2018","482011035","1","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/28/2018","482011035","1","9.1","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/29/2018","482011035","1","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/30/2018","482011035","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/31/2018","482011035","1","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/02/2018","482011035","1","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/03/2018","482011035","1","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/04/2018","482011035","1","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/05/2018","482011035","1","15.2","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/06/2018","482011035","1","12.1","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/07/2018","482011035","1","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/08/2018","482011035","1","11.4","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/09/2018","482011035","1","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/10/2018","482011035","1","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/11/2018","482011035","1","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/12/2018","482011035","1","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/13/2018","482011035","1","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/14/2018","482011035","1","9.3","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/15/2018","482011035","1","9.2","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/16/2018","482011035","1","12.4","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/17/2018","482011035","1","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/18/2018","482011035","1","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/19/2018","482011035","1","9.9","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/20/2018","482011035","1","12.4","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/21/2018","482011035","1","8.6","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/22/2018","482011035","1","9.4","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/23/2018","482011035","1","12.7","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/24/2018","482011035","1","11.3","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/25/2018","482011035","1","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/26/2018","482011035","1","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/27/2018","482011035","1","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"02/28/2018","482011035","1","12.3","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/01/2018","482011035","1","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/02/2018","482011035","1","8.9","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/03/2018","482011035","1","12.7","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/04/2018","482011035","1","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/05/2018","482011035","1","12.2","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/06/2018","482011035","1","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/07/2018","482011035","1","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/08/2018","482011035","1","13.9","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/09/2018","482011035","1","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/10/2018","482011035","1","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/11/2018","482011035","1","11.5","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/12/2018","482011035","1","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/13/2018","482011035","1","13.4","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/14/2018","482011035","1","16.2","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/15/2018","482011035","1","11.3","ug/m3 LC","47","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/16/2018","482011035","1","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/17/2018","482011035","1","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/18/2018","482011035","1","16.9","ug/m3 LC","61","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/19/2018","482011035","1","12.1","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/20/2018","482011035","1","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/21/2018","482011035","1","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/22/2018","482011035","1","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/23/2018","482011035","1","10.9","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/24/2018","482011035","1","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/25/2018","482011035","1","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/26/2018","482011035","1","14.5","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/27/2018","482011035","1","14.5","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/28/2018","482011035","1","13.9","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/29/2018","482011035","1","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/30/2018","482011035","1","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"03/31/2018","482011035","1","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/02/2018","482011035","2","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
"01/09/2018","482011035","2","12.4","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","26420","Houston-The Woodlands-Sugar Land, TX","48","Texas","201","Harris","29.733726","-95.257593"
